fips,Name,Lattitude,Longitude
48371,Pecos,30.7708943,-102.71986
13225,Peach,32.5713241,-83.8319779
13311,White,34.643776,-83.7434165
13163,Jefferson,33.0581756,-82.4200036
55083,Oconto,44.9965754,-88.2065162
48347,Nacogdoches,31.6205598,-94.6202497
44009,Washington,41.4009815,-71.6175979
53047,Okanogan,48.5484533,-119.7422347
53063,Spokane,47.6203752,-117.4033714
55041,Forest,45.6668806,-88.7733265
55113,Sawyer,45.8649127,-91.1471302
34017,Hudson,40.7313751,-74.0786014
39151,Stark,40.8141314,-81.3656673
48187,Guadalupe,29.583532,-97.946771
53029,Island,48.1585538,-122.6706492
54037,Jefferson,39.3073985,-77.86322
51153,Prince William,38.7011187,-77.4795791
42029,Chester,39.9739654,-75.7497323
54055,Mercer,37.4034477,-81.106456
47145,Roane,35.8472486,-84.523942
53009,Clallam,48.1109034,-123.8898599
53065,Stevens,48.388727,-117.8544544
19177,Van Buren,40.7541168,-91.952943
31073,Gosper,40.5090947,-99.8232058
28095,Monroe,33.8900295,-88.4850379
12033,Escambia,30.6116382,-87.3388996
48439,Tarrant,32.7721191,-97.2912241
24033,Prince George's,38.8258796,-76.8472724
51169,Scott,36.7127756,-82.6136238
48239,Jackson,28.9598019,-96.58908
40085,Love,33.9577749,-97.2451238
13289,Twiggs,32.6658469,-83.4258792
39099,Mahoning,41.0108798,-80.7703956
1087,Macon,32.3870267,-85.692887
17191,Wayne,38.4318573,-88.4324302
48437,Swisher,34.5263193,-101.7438647
29151,Osage,38.4642535,-91.8595036
17089,Kane,41.9395938,-88.4280395
6017,El Dorado,38.785532,-120.5343981
45055,Kershaw,34.3383561,-80.5908847
37073,Gates,36.4421353,-76.7023552
8089,Otero,37.8841698,-103.7212597
41019,Douglas,43.2863277,-123.154476
42089,Monroe,41.0562401,-75.3290651
5101,Newton,35.9107424,-93.2158985
38019,Cavalier,48.7684388,-98.4637903
40103,Noble,36.384901,-97.2363345
20063,Gove,38.9172385,-100.4873598
22077,Pointe Coupee,30.708319,-91.6046207
31067,Gage,40.2552337,-96.6834528
1115,St. Clair,33.7129627,-86.3156631
28123,Scott,32.4271272,-89.5332094
13095,Dougherty,31.5325876,-84.20904
18061,Harrison,38.1864398,-86.1036808
16017,Bonner,48.3246283,-116.6274521
13047,Catoosa,34.9002176,-85.1393857
22059,LaSalle,31.6800826,-92.1615956
23027,Waldo,44.5058342,-69.1389521
24027,Howard,39.2522639,-76.9244057
49035,Salt Lake,40.6678828,-111.9242397
9003,Hartford,41.8060534,-72.7329157
9015,Windham,41.8249987,-71.9907017
12087,Monroe,24.5354143,-82.0069198
39157,Tuscarawas,40.4474477,-81.4711573
36085,Richmond,40.5612628,-74.1398995
39071,Highland,39.1844221,-83.601359
27077,Lake of the Woods,48.7681003,-94.9046335
16011,Bingham,43.2163568,-112.3992058
72023,Cabo Rojo,18.0088725,-67.2098839
72069,Humacao,18.1354025,-65.7862286
72077,Juncos,18.2241334,-65.9085417
45045,Greenville,34.8926452,-82.3720772
46085,Lyman,43.8948122,-99.8419253
55121,Trempealeau,44.3030501,-91.3588668
6113,Yolo,38.6795954,-121.9024412
48431,Sterling,31.8357735,-101.0549114
48495,Winkler,31.8314155,-103.055986
46071,Jackson,43.676735,-101.6263197
49041,Sevier,38.7468245,-111.8119299
51036,Charles City,37.3610537,-77.05417
1023,Choctaw,31.9909539,-88.2488894
18083,Knox,38.688391,-87.4203544
31047,Dawson,40.8673784,-99.8151537
20057,Ford,37.6884159,-99.8847484
38105,Williams,48.3557649,-103.5013332
38017,Cass,46.9270033,-97.2523747
17069,Hardin,37.5178517,-88.2661478
31005,Arthur,41.5719443,-101.6958984
48163,Frio,28.8693343,-99.1087876
19103,Johnson,41.6688774,-91.5889245
20133,Neosho,37.5642833,-95.3156826
21089,Greenup,38.5635616,-82.9338199
20107,Linn,38.2165494,-94.8449321
49017,Garfield,37.8316645,-111.4509076
32011,Eureka,39.9777878,-116.2722082
31085,Hayes,40.5372337,-101.0479627
8095,Phillips,40.5947117,-102.3451047
5013,Calhoun,33.5604604,-92.513879
2090,Fairbanks North Star,64.6923172,-146.6017326
21101,Henderson,37.7925421,-87.5725767
28051,Holmes,33.1259415,-90.0911968
28105,Oktibbeha,33.4223134,-88.8761514
72037,Ceiba,18.2737491,-65.5308947
72047,Corozal,18.3039098,-66.3261795
30027,Fergus,47.2252211,-109.2321376
24023,Garrett,39.5472985,-79.2746192
22119,Webster,32.7321522,-93.3398245
26059,Hillsdale,41.9274606,-84.6374794
21141,Logan,36.8598288,-86.8814363
46033,Custer,43.6849428,-103.46225
33013,Merrimack,43.2995786,-71.6800412
42133,York,39.9217514,-76.7288887
37161,Rutherford,35.4027469,-81.9195825
46005,Beadle,44.4182649,-98.2794224
1043,Cullman,34.1319229,-86.8692666
13097,Douglas,33.7012421,-84.7673139
31097,Johnson,40.3950099,-96.2653668
37187,Washington,35.844713,-76.5722906
46075,Jones,43.9519896,-100.6861386
37007,Anson,34.9749961,-80.1099593
2100,Haines,59.0984037,-135.5757906
38007,Billings,47.007044,-103.3640163
31003,Antelope,42.1832253,-98.0580367
29073,Gasconade,38.4411826,-91.5057795
21031,Butler,37.2070133,-86.6824707
78020,St. John,18.3304347,-64.735261
56005,Campbell,44.1919995,-105.5170141
13211,Morgan,33.5934743,-83.4910487
5037,Cross,35.2856921,-90.7639835
5107,Phillips,34.4236874,-90.8555931
22093,St. James,30.0247772,-90.7939562
6115,Yuba,39.2662469,-121.3407809
1117,Shelby,33.2630428,-86.6780894
8091,Ouray,38.1547313,-107.7884802
35009,Curry,34.5729841,-103.3460546
40149,Washita,35.2894967,-98.9914359
37135,Orange,36.0625255,-79.120034
18131,Pulaski,41.0452718,-86.6925383
26019,Benzie,44.6486211,-86.4943263
36029,Erie,42.752759,-78.7781922
24031,Montgomery,39.1373815,-77.2030633
51685,Manassas Park,38.7689451,-77.448767
51013,Arlington,38.8783374,-77.1007034
51035,Carroll,36.7319632,-80.7278307
29183,St. Charles,38.7811023,-90.6749153
6069,San Benito,36.6107024,-121.085296
24035,Queen Anne's,39.0406929,-76.0824053
20013,Brown,39.8259308,-95.5699047
13031,Bulloch,32.3917111,-81.744021
21071,Floyd,37.559878,-82.7433611
30007,Broadwater,46.3298486,-111.4978728
13309,Wheeler,32.105258,-82.7338492
37049,Craven,35.1168292,-77.0813197
29087,Holt,40.095724,-95.2190716
48295,Lipscomb,36.2801998,-100.2726827
41009,Columbia,45.941932,-123.081079
45041,Florence,34.0285346,-79.7102329
38061,Mountrail,48.2102906,-102.3647561
49053,Washington,37.2625308,-113.4878003
30003,Big Horn,45.407869,-107.5181625
42047,Elk,41.4273339,-78.6539383
31165,Sioux,42.4706119,-103.7321114
28031,Covington,31.633331,-89.5488968
72099,Moca,18.3776374,-67.0795736
18013,Brown,39.1928644,-86.2397283
18019,Clark,38.4762174,-85.7111221
21021,Boyle,37.6181043,-84.8683523
21065,Estill,37.6924493,-83.9639825
48087,Collingsworth,34.9633577,-100.2721351
48089,Colorado,29.596296,-96.5089347
17063,Grundy,41.2924096,-88.4010545
27081,Lincoln,44.4082382,-96.2720323
13109,Evans,32.1530834,-81.890153
48497,Wise,33.2190947,-97.6539968
2050,Bethel,60.9291413,-160.1526246
13307,Webster,32.0466911,-84.5538279
13169,Jones,33.0202261,-83.5623393
13135,Gwinnett,33.9591457,-84.023087
55095,Polk,45.4620407,-92.447066
55045,Green,42.6755218,-89.6050743
72107,Orocovis,18.2187334,-66.4368987
36079,Putnam,41.4279035,-73.7438816
51700,Newport News,37.0761659,-76.5219682
8011,Bent,37.9318907,-103.0775841
40065,Jackson,34.5939486,-99.4122097
30089,Sanders,47.7564968,-115.1803062
48173,Glasscock,31.8680062,-101.5214944
5047,Franklin,35.5085579,-93.8876647
40093,Major,36.3131189,-98.5420147
47125,Montgomery,36.5003535,-87.3808865
53051,Pend Oreille,48.5438247,-117.2321913
38055,McLean,47.5304586,-101.3530871
41027,Hood River,45.5117753,-121.6559762
19197,Wright,42.7330073,-93.7347352
48419,Shelby,31.7901394,-94.1425794
29055,Crawford,37.9665605,-91.3139328
51017,Bath,38.0683679,-79.7312032
27111,Otter Tail,46.405725,-95.7145779
22075,Plaquemines,29.402337,-89.2984889
28115,Pontotoc,34.2270808,-89.0372387
22067,Morehouse,32.8200082,-91.8003988
21029,Bullitt,37.969928,-85.7026414
1047,Dallas,32.3335397,-87.1143556
48093,Comanche,31.9516447,-98.5496169
30053,Lincoln,48.5523847,-115.4631849
72129,San Lorenzo,18.1471074,-65.9761674
72135,Toa Alta,18.3645557,-66.2446686
27021,Cass,46.9517447,-94.3337048
8007,Archuleta,37.2023952,-107.0508634
28163,Yazoo,32.7656747,-90.3879282
55087,Outagamie,44.4182258,-88.4649883
29107,Lafayette,39.0687048,-93.8026388
37195,Wilson,35.7003569,-77.9215978
39117,Morrow,40.5252659,-82.7977288
30039,Granite,46.3959554,-113.4273564
38031,Foster,47.4714315,-98.8728755
5033,Crawford,35.5830114,-94.2362187
48053,Burnet,30.7896305,-98.2011868
29186,Ste. Genevieve,37.8858449,-90.1615306
48179,Gray,35.4025424,-100.8123736
17109,McDonough,40.4558082,-90.6789543
19137,Montgomery,41.0217348,-95.1577896
5067,Jackson,35.5964673,-91.2232051
48229,Hudspeth,31.4508678,-105.3775489
22079,Rapides,31.1932037,-92.5359531
31111,Lincoln,41.0503221,-100.7444808
48067,Cass,33.0836979,-94.3575786
47079,Henry,36.325295,-88.3002878
51840,Winchester,39.1738688,-78.1763562
37061,Duplin,34.9344033,-77.9335434
37087,Haywood,35.5570986,-82.9728229
27037,Dakota,44.670893,-93.0624813
41025,Harney,43.0644492,-118.9871695
72095,Maunabo,17.9997862,-65.8964028
55001,Adams,43.9737629,-89.7672232
29045,Clark,40.4072747,-91.729472
21015,Boone,38.9745952,-84.731431
21229,Washington,37.7542085,-85.1754162
22009,Avoyelles,31.088503,-91.9832748
28137,Tate,34.6495527,-89.9431054
29227,Worth,40.4801923,-94.4187477
31163,Sherman,41.2187425,-98.9728492
46021,Campbell,45.7855747,-100.0021074
46063,Harding,45.5966116,-103.4738669
26057,Gratiot,43.2923259,-84.60469
19175,Union,41.0285502,-94.2450907
17127,Massac,37.216119,-88.7056578
31113,Logan,41.5421555,-100.4436647
31121,Merrick,41.1698005,-98.0310505
31161,Sheridan,42.5122888,-102.3682795
21039,Carlisle,36.857726,-88.975757
56025,Natrona,42.9776447,-106.7682192
13321,Worth,31.5517733,-83.8499598
18109,Morgan,39.4826458,-86.4474573
48139,Ellis,32.3468783,-96.7969403
13229,Pierce,31.3539879,-82.2104267
60010,Eastern,-14.2662796,-170.6266304
18053,Grant,40.5157575,-85.6549455
12035,Flagler,29.4749121,-81.2863054
28077,Lawrence,31.5500087,-90.1075299
22127,Winn,31.9411871,-92.6412694
17073,Henry,41.3500209,-90.1308378
41041,Lincoln,44.6410607,-123.9112121
23031,York,43.4260188,-70.6684248
46029,Codington,44.9662852,-97.1988375
13231,Pike,33.0907685,-84.3866265
13259,Stewart,32.073225,-84.8349117
34025,Monmouth,40.2870481,-74.1524456
5021,Clay,36.3673021,-90.4187041
5045,Faulkner,35.1462865,-92.324711
40041,Delaware,36.3933755,-94.808217
19107,Keokuk,41.3311823,-92.1677213
17061,Greene,39.3554444,-90.3877569
27075,Lake,47.5171114,-91.4117038
13285,Troup,33.034482,-85.02836
6023,Humboldt,40.7066554,-123.9261757
47043,Dickson,36.1455325,-87.3641546
27003,Anoka,45.2741098,-93.2427232
46009,Bon Homme,42.985799,-97.8841987
47059,Greene,36.179514,-82.8474854
51183,Sussex,36.9266454,-77.2597319
18141,St. Joseph,41.6176989,-86.2881592
38067,Pembina,48.7668959,-97.5454045
46007,Bennett,43.1869121,-101.677181
22115,Vernon,31.1105625,-93.1815202
23019,Penobscot,45.4092789,-68.6665979
24041,Talbot,38.7483519,-76.1784798
13257,Stephens,34.5529139,-83.2902156
6065,Riverside,33.7298275,-116.0022389
5005,Baxter,36.2807589,-92.3304757
28007,Attala,33.0904703,-89.5886221
19169,Story,42.0375379,-93.4660934
20011,Bourbon,37.8560997,-94.8509284
51049,Cumberland,37.5201891,-78.2528364
45085,Sumter,33.9162531,-80.3822876
2164,Lake and Peninsula,58.1086744,-156.4140007
54109,Wyoming,37.6037173,-81.548884
6029,Kern,35.3466288,-118.7295064
48097,Cooke,33.6391964,-97.2103433
45075,Orangeburg,33.436135,-80.8029131
55119,Taylor,45.2116558,-90.5048529
27099,Mower,43.6662486,-92.7595136
27101,Murray,44.0155943,-95.7615809
44007,Providence,41.8697652,-71.5786261
29161,Phelps,37.8663263,-91.7903492
28117,Prentiss,34.6211043,-88.5221794
21235,Whitley,36.7580237,-84.1446485
18149,Starke,41.2844785,-86.6446359
48491,Williamson,30.6490296,-97.6050692
72109,Patillas,18.0003111,-65.9866425
19131,Mitchell,43.3485643,-92.7844663
13107,Emanuel,32.5910995,-82.2997628
22025,Catahoula,31.666517,-91.846703
42025,Carbon,40.9183661,-75.7050387
31133,Pawnee,40.1378496,-96.2452254
47171,Unicoi,36.1001262,-82.4182145
45083,Spartanburg,34.9332905,-81.9910605
55073,Marathon,44.8980363,-89.757823
32007,Elko,41.1411327,-115.3514239
54007,Braxton,38.6993418,-80.7316565
26165,Wexford,44.3313751,-85.5700462
48079,Cochran,33.6084401,-102.830449
42013,Blair,40.4979217,-78.3106362
29085,Hickory,37.9367003,-93.3228345
29009,Barry,36.6993775,-93.8343258
27123,Ramsey,45.0152499,-93.1001408
5081,Little River,33.699497,-94.2297741
32019,Lyon,39.0222125,-119.1974246
12071,Lee,26.5590348,-81.8919943
41033,Josephine,42.3869815,-123.5716261
72091,Manatí,18.4448026,-66.4931369
28113,Pike,31.1775158,-90.3977277
47031,Coffee,35.4887586,-86.0782188
16059,Lemhi,44.9285059,-113.8870422
21183,Ohio,37.4778588,-86.844871
31153,Sarpy,41.1150635,-96.1091254
13071,Colquitt,31.1897075,-83.769773
27167,Wilkin,46.3623354,-96.476657
17157,Randolph,38.0565149,-89.8212096
23011,Kennebec,44.4170119,-69.7657639
51173,Smyth,36.8423183,-81.5397861
35041,Roosevelt,34.0212068,-103.4830039
42111,Somerset,39.9812968,-79.0284859
51191,Washington,36.7478313,-81.9503156
37081,Guilford,36.079065,-79.7886652
16001,Ada,43.4514767,-116.244376
40039,Custer,35.6456012,-98.9973857
39101,Marion,40.5880337,-83.1688034
17149,Pike,39.6251059,-90.8890344
17203,Woodford,40.7897895,-89.210607
13245,Richmond,33.361487,-82.0749983
1107,Pickens,33.2967933,-88.0968631
40045,Ellis,36.2242576,-99.7501388
17145,Perry,38.0843809,-89.3685249
19075,Grundy,42.4033232,-92.7902613
8107,Routt,40.4836638,-106.9877021
34035,Somerset,40.5655273,-74.6199378
6011,Colusa,39.1777385,-122.2375629
17087,Johnson,37.4607092,-88.8821305
8053,Hinsdale,37.8211654,-107.3382613
16031,Cassia,42.282313,-113.6263276
27059,Isanti,45.5624313,-93.2963388
42049,Erie,42.1179519,-80.0963858
28029,Copiah,31.8669151,-90.4487578
48467,Van Zandt,32.5587866,-95.8369057
51161,Roanoke,37.3435877,-79.9439958
51015,Augusta,38.1719106,-79.1475571
2060,Bristol Bay,58.7416154,-156.9669916
49031,Piute,38.3358805,-112.1293755
21161,Mason,38.5941366,-83.8281251
27009,Benton,45.7012249,-94.0014397
48129,Donley,34.9550364,-100.8158457
12005,Bay,30.2382631,-85.6315101
1077,Lauderdale,34.9041221,-87.6509966
18045,Fountain,40.1212366,-87.2348725
17173,Shelby,39.3849258,-88.7988615
17051,Fayette,39.0011246,-89.0179232
39127,Perry,39.7431874,-82.2379525
51590,Danville,36.5833337,-79.4080707
13011,Banks,34.3519216,-83.4984409
13305,Wayne,31.5478449,-81.9123763
40109,Oklahoma,35.5546109,-97.4094007
40069,Johnston,34.3134553,-96.6542545
37099,Jackson,35.2799287,-83.1224776
49043,Summit,40.8720603,-110.9684862
29167,Polk,37.6167611,-93.4008166
32015,Lander,39.9002105,-117.0472398
19191,Winneshiek,43.2929889,-91.850788
21023,Bracken,38.6803649,-84.1152351
55037,Florence,45.8718277,-88.4069879
54087,Roane,38.743003,-81.3545223
27159,Wadena,46.5869861,-94.9886078
51670,Hopewell,37.2910098,-77.2989443
17201,Winnebago,42.3373957,-89.1612053
4007,Gila,33.7896177,-110.8118696
24045,Wicomico,38.3673749,-75.632089
21043,Carter,38.3095486,-83.0487958
37097,Iredell,35.8063554,-80.8745395
51083,Halifax,36.766461,-78.9396142
37091,Hertford,36.3635174,-76.981616
36057,Montgomery,42.9008912,-74.4353575
27113,Pennington,48.069247,-96.0377254
53073,Whatcom,48.8426531,-121.8364325
41021,Gilliam,45.43059,-120.319901
34029,Ocean,39.865669,-74.2588636
5009,Boone,36.3042991,-93.0792364
40031,Comanche,34.6626279,-98.4765971
48253,Jones,32.7437089,-99.8744297
48185,Grimes,30.5432314,-95.988082
26049,Genesee,43.0210768,-83.7063718
22007,Assumption,29.8988529,-91.0524649
28013,Calhoun,33.9366339,-89.3371142
28041,Greene,31.2128455,-88.6348108
30017,Custer,46.2614136,-105.5503521
46109,Roberts,45.6233973,-96.9475513
17141,Ogle,42.041884,-89.3201764
38077,Richland,46.2652192,-96.9379599
55005,Barron,45.4371917,-91.8528921
55051,Iron,46.32655,-90.2612985
27157,Wabasha,44.289693,-92.2333405
6015,Del Norte,41.763958,-124.003614
40127,Pushmataha,34.377899,-95.4080818
53007,Chelan,47.8609739,-120.619041
26141,Presque Isle,45.4895147,-83.3840186
40027,Cleveland,35.2063756,-97.3230884
36105,Sullivan,41.7199928,-74.7715769
37149,Polk,35.2779011,-82.1676211
37165,Scotland,34.8400226,-79.4773366
37085,Harnett,35.3686348,-78.8716104
37105,Lee,35.4763365,-79.1721174
18159,Tipton,40.3102294,-86.0562066
20027,Clay,39.3449643,-97.1688527
40145,Wagoner,35.9634793,-95.5141004
30083,Richland,47.785633,-104.5634082
5003,Ashley,33.1908354,-91.7722672
5041,Desha,33.8287519,-91.2441034
72147,Vieques,18.125418,-65.432474
47135,Perry,35.6637548,-87.8693232
27163,Washington,45.037929,-92.890117
51740,Portsmouth,36.8596232,-76.3563067
42051,Fayette,39.9189072,-79.6401194
54023,Grant,39.1059882,-79.195064
51171,Shenandoah,38.856204,-78.5739867
48235,Irion,31.3034241,-100.9813037
29025,Caldwell,39.6589977,-93.9791785
12107,Putnam,29.6060059,-81.7408939
18025,Crawford,38.2894327,-86.4408711
29111,Lewis,40.0845592,-91.7288031
31075,Grant,41.9139574,-101.7559645
72087,Loíza,18.4750387,-65.90328
16071,Oneida,42.1838954,-112.5204486
17139,Moultrie,39.6368956,-88.6257259
21107,Hopkins,37.3110702,-87.5421956
16035,Clearwater,46.67257,-115.6535003
21013,Bell,36.7226801,-83.6810456
27035,Crow Wing,46.4916528,-94.0707182
60050,Western,-14.33485,-170.784105
72011,Añasco,18.2869054,-67.1312824
4009,Graham,32.9318277,-109.8783103
5123,St. Francis,35.0140258,-90.7421378
13101,Echols,30.7085,-82.836132
2070,Dillingham,59.5433255,-158.2671226
20105,Lincoln,39.0472801,-98.2142837
20183,Smith,39.7846603,-98.7854295
12065,Jefferson,30.4245577,-83.8908594
72041,Cidra,18.174404,-66.1616217
28005,Amite,31.2039333,-90.7955421
5097,Montgomery,34.5455808,-93.6633287
26025,Calhoun,42.2429896,-85.0123853
1029,Cleburne,33.6719637,-85.5161261
8123,Weld,40.555961,-104.383666
40009,Beckham,35.2706008,-99.6900574
6049,Modoc,41.5929185,-120.7183704
19153,Polk,41.6848158,-93.568971
13179,Liberty,31.8074577,-81.4578706
48349,Navarro,32.048448,-96.4769087
48047,Brooks,27.0349936,-98.2152756
47187,Williamson,35.8948446,-86.8978858
56021,Laramie,41.2928302,-104.660395
53003,Asotin,46.1818612,-117.2277813
27155,Traverse,45.7699352,-96.4748315
17017,Cass,39.9692024,-90.2457045
13247,Rockdale,33.6520811,-84.0263696
42067,Juniata,40.530673,-77.4004377
42083,McKean,41.8145902,-78.5724631
40049,Garvin,34.7093497,-97.312723
31021,Burt,41.8541794,-96.3377462
35045,San Juan,36.5116245,-108.3245778
36073,Orleans,43.5022867,-78.2297258
22031,De Soto,32.0592476,-93.7407968
6019,Fresno,36.7610058,-119.6550193
13105,Elbert,34.1164548,-82.8418338
1005,Barbour,31.8702531,-85.4051035
37017,Bladen,34.5919375,-78.5394885
48111,Dallam,36.2863696,-102.5940204
17167,Sangamon,39.7572579,-89.6620322
40035,Craig,36.7638896,-95.2015531
47035,Cumberland,35.9523984,-84.9947614
26137,Otsego,45.0217871,-84.5766031
19161,Sac,42.3875259,-95.1052244
49015,Emery,39.0090246,-110.7210999
53019,Ferry,48.4732563,-118.5335894
30109,Wibaux,46.9629657,-104.2745184
35027,Lincoln,33.7408411,-105.4498055
40021,Cherokee,35.9043668,-94.9967964
27173,Yellow Medicine,44.7157358,-95.862756
48231,Hunt,33.1233077,-96.0842298
48335,Mitchell,32.3041168,-100.9243924
48499,Wood,32.7835881,-95.3821664
40113,Osage,36.6242995,-96.408112
37039,Cherokee,35.1362316,-84.0613094
26107,Mecosta,43.6352949,-85.3327509
21195,Pike,37.4860314,-82.4109127
12067,Lafayette,29.9900661,-83.1785097
37035,Catawba,35.6618826,-81.2149057
21025,Breathitt,37.506632,-83.2830396
48075,Childress,34.5293372,-100.2083364
29181,Ripley,36.6489018,-90.8670597
17179,Tazewell,40.5080739,-89.5162597
48243,Jeff Davis,30.621957,-104.1913042
51678,Lexington,37.7823316,-79.4443196
5135,Sharp,36.1733989,-91.4710689
8069,Larimer,40.6580933,-105.4867638
37177,Tyrrell,35.8704196,-76.1653454
27131,Rice,44.3509427,-93.2985032
29219,Warren,38.761902,-91.1593065
21227,Warren,36.995634,-86.4235786
22017,Caddo,32.5771951,-93.8824228
46121,Todd,43.2087936,-100.7076636
19127,Marshall,42.041691,-92.9814523
40141,Tillman,34.3710852,-98.931701
37113,Macon,35.1529593,-83.421901
54063,Monroe,37.5503396,-80.5478898
18155,Switzerland,38.8258545,-85.029681
21105,Hickman,36.675896,-88.9720844
1061,Geneva,31.0923822,-85.8210224
17099,LaSalle,41.3433407,-88.8859312
19055,Delaware,42.4729373,-91.3667667
20127,Morris,38.688204,-96.6514482
19051,Davis,40.7480892,-92.4103453
16015,Boise,43.9872749,-115.7151105
55081,Monroe,43.9451751,-90.6199687
37143,Perquimans,36.1808969,-76.4032445
12047,Hamilton,30.4912264,-82.9510695
2170,Matanuska-Susitna,62.2790749,-149.6175617
18035,Delaware,40.2275433,-85.3992617
12075,Levy,29.2844566,-82.783462
72063,Gurabo,18.2725815,-65.9811768
72065,Hatillo,18.4411409,-66.7982102
28045,Hancock,30.3916415,-89.4827905
13315,Wilcox,31.9627168,-83.4382617
22081,Red River,32.1012125,-93.3490504
47093,Knox,35.9927265,-83.9377209
23017,Oxford,44.4945,-70.7344207
29095,Jackson,39.005441,-94.3433259
13281,Towns,34.9025294,-83.7322645
28129,Smith,32.0190291,-89.4948768
16075,Payette,44.00243,-116.7502379
16079,Shoshone,47.3476935,-115.8850916
37095,Hyde,35.4081567,-76.1536867
19067,Floyd,43.052741,-92.7873669
21145,McCracken,37.0536832,-88.7123663
21225,Union,37.6580293,-87.9516496
46125,Turner,43.3086698,-97.1501851
47029,Cocke,35.916198,-83.1192242
47067,Hancock,36.5213528,-83.2274928
47071,Hardin,35.2018926,-88.1856958
45067,Marion,34.0836195,-79.3540014
72057,Guayama,17.9739287,-66.1374675
22117,Washington,30.8521435,-90.0462534
29207,Stoddard,36.8515565,-89.9474812
13093,Dooly,32.1519954,-83.807167
27145,Stearns,45.5552345,-94.6104822
31155,Saunders,41.2231522,-96.6409225
27141,Sherburne,45.4531762,-93.76913
46035,Davison,43.6804393,-98.1558683
47025,Claiborne,36.5015422,-83.6607217
48337,Montague,33.6783558,-97.7250138
48049,Brown,31.7641026,-98.9984697
55101,Racine,42.7541231,-87.42084
55115,Shawano,44.7896407,-88.7558134
19009,Audubon,41.679178,-94.9043119
48207,Haskell,33.1759638,-99.730774
40083,Logan,35.9141514,-97.4507644
36065,Oneida,43.2427273,-75.4342824
8065,Lake,39.2053405,-106.350079
40121,Pittsburg,34.9255401,-95.7481302
54017,Doddridge,39.2634805,-80.7012316
54105,Wirt,39.0200337,-81.3829749
33003,Carroll,43.8677742,-71.2015596
54095,Tyler,39.465634,-80.8772193
69085,Northern Islands,18.057948,145.643752
27079,Le Sueur,44.3734238,-93.7301433
53017,Douglas,47.7417625,-119.6946219
36009,Cattaraugus,42.2390986,-78.662332
55027,Dodge,43.4226616,-88.7043982
19105,Jones,42.1251175,-91.1169141
20007,Barber,37.2229059,-98.685052
29169,Pulaski,37.8248346,-92.2070224
1045,Dale,31.4306536,-85.609476
20109,Logan,38.9132702,-101.1574016
6039,Madera,37.2098213,-119.7498023
29075,Gentry,40.2081271,-94.4053211
31009,Blaine,41.9252304,-99.990771
49009,Daggett,40.890099,-109.5057855
56031,Platte,42.1315927,-104.9539626
37071,Gaston,35.2933443,-81.1772556
35019,Guadalupe,34.8697822,-104.7849677
30037,Golden Valley,46.3806243,-109.1745855
37101,Johnston,35.5134002,-78.3673108
6085,Santa Clara,37.2207774,-121.6906224
45019,Charleston,32.8004582,-79.94248
53005,Benton,46.2281252,-119.5166594
29001,Adair,40.1906655,-92.6035922
39043,Erie,41.5540061,-82.5258973
17183,Vermilion,40.1867542,-87.7267779
29189,St. Louis,38.6407022,-90.4459541
17007,Boone,42.3189831,-88.8242951
6103,Tehama,40.1261573,-122.2322737
55025,Dane,43.0674684,-89.4178523
48151,Fisher,32.7404728,-100.4031198
22085,Sabine,31.5604024,-93.5595793
17137,Morgan,39.7183001,-90.2025434
13235,Pulaski,32.2388026,-83.4818454
37015,Bertie,36.0590432,-76.9623641
37167,Stanly,35.3104492,-80.2543742
47143,Rhea,35.600587,-84.9495522
37079,Greene,35.481959,-77.6816876
21131,Leslie,37.0878462,-83.3886172
24039,Somerset,38.0744501,-75.8533228
17123,Marshall,41.0311192,-89.3423714
21143,Lyon,37.0239759,-88.0833909
48095,Concho,31.3188647,-99.8636483
48081,Coke,31.877105,-100.6352358
47133,Overton,36.3448504,-85.2830756
26063,Huron,43.907616,-82.8570449
26069,Iosco,44.3294821,-82.8494444
13069,Coffee,31.5492446,-82.8449381
13299,Ware,31.050881,-82.4215072
38037,Grant,46.3578269,-101.6390494
22051,Jefferson,29.522281,-90.081001
22103,St. Tammany,30.4100224,-89.9519622
19083,Hardin,42.3902079,-93.241669
22023,Cameron,29.871812,-93.1649478
39027,Clinton,39.4290042,-83.7950485
27137,St. Louis,47.578635,-92.51457
39093,Lorain,41.4388045,-82.179722
72143,Vega Alta,18.4361633,-66.3366734
19015,Boone,42.038642,-93.938358
48373,Polk,30.7845525,-94.8373376
31051,Dixon,42.4852801,-96.8558616
24025,Harford,39.5374292,-76.2997894
45037,Edgefield,33.7764976,-81.9682452
51001,Accomack,37.7659435,-75.7578073
55015,Calumet,44.0784104,-88.2121322
21121,Knox,36.8874755,-83.8556297
26067,Ionia,42.9446503,-85.073766
37129,New Hanover,34.183442,-77.8642088
47131,Obion,36.3581714,-89.1498791
21035,Calloway,36.6209783,-88.2740857
51003,Albemarle,38.0241841,-78.5535056
47147,Robertson,36.5275304,-86.8693774
51043,Clarke,39.1153814,-77.9908357
53023,Garfield,46.4294779,-117.5367111
21109,Jackson,37.4034585,-84.0205757
27031,Cook,47.5385691,-90.2901899
45073,Oconee,34.7487713,-83.0615427
22033,East Baton Rouge,30.5439297,-91.093131
28021,Claiborne,31.9728096,-90.9154239
24037,St. Mary's,38.2202894,-76.5303837
26081,Kent,43.0324971,-85.547446
